,Calories,Density,Frequency,Driving_afterwards,Happiness_score,Belgian,Special,Pct_alcohol,Pct_protein,Pct_yeast,pct_hop,Score_others,Sugar,Water_quality,Acid,Score
2983,105.0,0.9954,Often,0,4.6,no,Y,7.2,9.6,1.12,2.3,5.6,6.8,0.4,0.3,02.Good
2984,109.0,0.9925,Regular,0,7.8,no,Y,8.6,10.1,0.9,6.2,1.8,0.9,0.39,0.3,01.Bad
2985,44.0,0.998,Sometimes,0,6.8,yes,N,9.5,10.0,1.84,9.2,3.1,2.7,0.74,0.24,02.Good
2986,9.0,0.9958,Almost_never,0,3.2,no,N,7.0,10.5,1.24,10.2,4.9,2.1,0.54,0.09,01.Bad
2987,154.0,0.9975,Very Often,0,8.8,yes,Y,6.6,10.4,0.9,3.8,6.2,10.9,0.77,0.43,02.Good
2988,29.0,0.9987,Almost_never,0,7.0,no,N,12.6,9.8,1.44,6.2,1.2,2.2,0.82,0.72,03.Excellent
2989,63.0,0.9898,Sometimes,0,5.3,no,Y,7.0,12.0,0.8,4.4,3.7,1.4,0.33,0.3,02.Good
2990,82.0,0.993,Often,0,2.0,yes,Y,6.8,9.8,0.98,3.4,2.2,5.1,0.38,0.17,02.Good
2991,105.0,0.9922,Often,0,7.3,yes,Y,6.2,10.1,2.92,5.4,4.0,1.2,0.51,0.47,01.Bad
2992,191.0,0.993,Very Often,0,1.9,no,Y,6.5,9.5,1.28,4.4,2.6,1.1,0.5,0.19,02.Good
2993,128.0,0.9917,Sometimes,0,1.4,no,Y,7.1,11.4,0.62,5.2,3.6,2.0,0.49,0.3,01.Bad
2994,35.0,0.9956,Sometimes,0,1.7,yes,N,7.5,10.8,1.54,11.4,5.0,2.6,0.62,0.02,02.Good
2995,118.0,0.9901,Often,0,6.7,no,Y,7.8,12.1,0.56,5.6,2.2,1.6,0.38,0.34,03.Excellent
2996,213.0,0.996,Often,0,3.7,no,Y,7.0,10.4,1.0,4.0,4.3,8.0,0.57,0.31,02.Good
2997,247.0,0.9936,Very Often,0,1.1,yes,Y,5.9,9.6,0.7,4.8,4.8,1.4,0.44,0.12,02.Good
2998,92.0,0.9911,Often,0,3.4,no,Y,6.3,12.2,1.26,5.4,5.1,1.2,0.42,0.49,02.Good
2999,116.0,0.9953,Often,0,1.2,yes,Y,6.8,9.4,2.46,6.0,2.7,6.6,0.48,0.24,01.Bad
3000,115.0,0.9901,Often,0,6.5,yes,Y,6.7,12.89,0.7,8.2,3.1,5.4,0.44,0.24,03.Excellent
3001,70.0,0.9969,Often,0,2.8,no,N,7.1,9.4,1.6,7.2,5.6,1.6,0.5,0.3,01.Bad
3002,119.0,0.9916,Very Often,0,6.8,no,Y,6.2,11.0,0.94,4.0,5.9,1.1,0.6,0.26,03.Excellent
3003,96.0,0.9926,Often,0,3.8,yes,Y,6.7,10.7,0.92,4.6,4.7,2.1,0.64,0.31,03.Excellent
3004,134.0,0.992,Often,0,3.4,no,Y,6.4,10.6,0.5,5.2,3.8,2.2,0.47,0.3,02.Good
3005,57.0,0.996,Sometimes,0,6.7,no,Y,6.8,9.5,0.96,14.1,5.0,3.2,0.52,0.25,01.Bad
3006,65.0,0.9971,Sometimes,0,9.7,yes,N,6.8,9.3,1.54,12.2,6.4,1.8,0.58,0.2,01.Bad
3007,235.0,10.024,Very Often,0,8.6,yes,Y,6.9,8.6,1.14,5.4,2.0,23.5,0.47,0.49,01.Bad
3008,184.0,0.9971,Regular,0,5.7,yes,Y,6.2,9.8,1.2,7.2,4.6,10.4,0.56,0.45,02.Good
3009,37.0,0.9966,Sometimes,0,3.6,yes,N,7.9,9.5,2.12,8.6,3.5,1.6,0.91,0.21,01.Bad
3010,117.0,0.9938,Often,0,7.9,yes,Y,8.5,10.1,0.88,3.8,3.3,3.5,0.51,0.49,02.Good
3011,110.0,0.9898,Often,0,1.2,yes,Y,6.0,12.6,0.4,5.4,4.7,1.7,0.47,0.19,03.Excellent
3012,14.0,0.9968,Sometimes,0,1.3,no,N,7.5,10.5,6.64,9.8,3.8,2.6,0.9,0.2,02.Good
3013,248.0,0.9979,Very Often,0,1.9,no,Y,6.7,9.7,0.8,8.4,4.6,12.1,0.58,0.39,01.Bad
3014,126.0,0.9934,Sometimes,0,3.9,no,Y,8.8,11.2,0.84,4.6,2.3,3.2,0.51,0.74,02.Good
3015,126.0,0.9923,Often,0,6.9,yes,Y,6.8,10.9,0.9,4.2,2.9,1.2,0.87,0.42,02.Good
3016,135.0,0.9998,Regular,0,4.6,yes,Y,7.8,9.0,1.08,6.0,3.4,16.85,0.38,0.29,02.Good
3017,53.0,0.9937,Very Often,0,2.7,no,N,6.6,11.6,1.24,11.6,4.9,2.0,0.76,0.02,03.Excellent
3018,14.0,0.9981,Almost_never,0,7.4,yes,N,7.1,10.2,1.64,17.5,5.3,5.7,0.52,0.05,01.Bad
3019,182.0,0.991,Often,0,5.2,yes,Y,6.8,11.2,0.82,4.4,2.5,1.2,0.35,0.26,01.Bad
3020,124.0,0.9965,Often,0,7.6,no,Y,5.8,9.2,0.84,3.8,3.9,10.8,0.41,0.25,02.Good
3021,128.0,0.9936,Very Often,0,5.3,yes,Y,5.8,10.6,0.88,3.8,8.1,1.3,0.6,0.24,01.Bad
3022,210.0,0.9991,Very Often,0,1.0,yes,Y,7.4,9.5,0.98,6.6,2.6,15.6,0.68,0.26,01.Bad
3023,105.0,0.9944,Regular,0,0.3,no,Y,7.1,10.5,0.74,4.0,2.5,9.6,0.37,0.27,03.Excellent
3024,229.0,0.9975,Very Often,0,2.3,no,Y,6.1,8.9,0.96,5.6,2.8,12.8,0.4,0.35,01.Bad
3025,134.0,0.9924,Often,0,2.1,yes,Y,6.3,9.8,1.04,5.2,2.1,1.5,0.61,0.49,02.Good
3026,52.0,0.9976,Often,0,2.1,yes,N,6.8,9.9,1.32,15.4,7.0,1.8,0.68,0.0,01.Bad
3027,130.0,0.9925,Often,0,5.4,no,Y,7.0,10.7,0.84,5.6,5.5,1.7,0.5,0.26,03.Excellent
3028,54.0,0.9973,Often,0,4.8,yes,N,7.3,10.0,1.24,9.6,4.5,2.1,0.65,0.32,03.Excellent
3029,145.0,0.9998,Very Often,0,2.6,no,Y,7.1,8.7,0.92,4.8,4.7,17.8,0.39,0.41,01.Bad
3030,115.0,0.9942,Often,0,4.2,yes,Y,6.3,8.6,0.78,5.6,2.6,3.1,0.43,0.3,01.Bad
3031,34.0,0.9948,Regular,0,6.6,yes,N,6.7,10.6,1.54,9.2,5.2,1.7,0.6,0.24,02.Good
3032,163.0,0.9979,Very Often,0,7.7,yes,Y,6.8,8.6,1.52,5.4,2.4,13.3,0.38,0.28,02.Good
3033,183.0,0.9959,Very Often,0,0.1,yes,Y,6.3,9.5,0.8,5.6,3.1,11.2,0.51,0.47,02.Good
3034,180.0,0.9952,Regular,0,2.5,no,Y,6.4,10.0,1.08,8.8,6.7,2.0,0.57,0.26,01.Bad
3035,63.0,0.9962,Often,0,3.9,no,N,7.7,10.5,1.46,8.6,5.0,2.6,0.58,0.25,02.Good
3036,107.0,0.9951,Regular,0,2.8,yes,Y,9.2,10.2,0.88,3.2,2.9,2.0,0.53,0.49,01.Bad
3037,85.0,0.9901,Often,0,1.9,yes,Y,6.0,11.3,0.52,4.8,3.2,2.5,0.5,0.33,03.Excellent
3038,42.0,0.9972,Regular,0,8.9,no,N,8.3,9.6,1.58,13.2,4.6,1.9,0.54,0.15,02.Good
3039,29.0,0.9962,Regular,0,9.5,yes,N,8.0,10.2,1.88,9.0,3.8,2.2,0.49,0.23,02.Good
3040,114.0,0.9911,Very Often,0,4.2,yes,Y,6.4,10.8,0.68,5.0,4.6,0.9,0.58,0.32,03.Excellent
3041,71.0,0.9902,Regular,0,4.8,yes,Y,7.0,11.7,0.74,4.4,2.9,1.1,0.38,0.26,02.Good
3042,198.0,0.9937,Very Often,0,4.2,yes,Y,5.6,10.3,0.92,7.0,4.5,5.0,0.71,0.14,01.Bad
3043,130.0,0.9919,Regular,0,5.1,no,Y,6.5,12.0,1.08,5.6,3.7,4.6,0.46,0.34,03.Excellent
3044,142.0,0.9922,Very Often,0,10.0,no,Y,7.1,10.8,0.42,4.2,3.5,3.8,0.39,0.31,03.Excellent
3045,61.0,0.9918,Almost_never,0,6.8,no,Y,7.0,10.4,0.58,6.2,2.7,1.7,0.43,0.52,01.Bad
3046,366.5,10.001,Often,0,6.3,no,Y,8.6,11.0,1.14,11.0,2.5,15.55,0.63,0.35,01.Bad
3047,168.0,0.9994,Very Often,0,7.2,yes,Y,7.0,8.8,0.86,5.6,4.8,14.6,0.67,0.33,02.Good
3048,132.0,0.9914,Often,0,2.4,no,Y,7.4,11.2,1.0,5.0,2.5,2.6,0.53,0.37,02.Good
3049,39.0,0.9935,Almost_never,0,4.9,no,N,7.0,11.9,1.7,8.6,4.7,2.0,0.46,0.3,02.Good
3050,227.0,0.9952,Often,0,5.8,no,Y,6.3,10.1,0.92,6.8,4.4,6.2,0.53,0.29,02.Good
3051,129.0,0.9922,Very Often,0,4.2,yes,Y,5.1,11.0,0.44,6.6,5.0,6.7,0.39,0.27,03.Excellent
3052,138.0,0.9906,Very Often,0,5.9,no,Y,7.0,11.2,1.06,6.6,3.2,1.2,0.28,0.32,02.Good
3053,111.0,0.9946,Often,0,8.2,no,Y,6.7,11.0,0.96,5.6,4.1,8.9,0.54,0.34,03.Excellent
3054,24.0,0.9988,Almost_never,0,3.1,yes,N,11.4,13.3,1.76,12.5,3.0,6.2,0.99,0.66,02.Good
3055,190.0,0.9986,Very Often,0,7.8,yes,Y,6.8,9.2,1.2,6.0,3.6,6.2,0.51,0.22,01.Bad
3056,45.0,0.9961,Often,0,9.7,no,N,7.6,10.7,1.52,15.6,4.6,1.7,0.62,0.0,02.Good
3057,38.0,0.9955,Sometimes,0,2.9,no,N,6.5,9.3,1.46,10.4,4.8,1.8,0.52,0.11,01.Bad
3058,244.0,0.9956,Very Often,0,5.0,yes,Y,6.2,10.0,0.88,7.0,5.0,7.3,0.55,0.29,02.Good
3059,34.0,0.9955,Regular,0,1.9,yes,N,6.6,12.3,1.44,16.3,6.7,2.7,0.89,0.02,03.Excellent
3060,26.0,0.9947,Sometimes,0,9.8,no,N,7.4,11.9,1.36,7.0,5.0,2.4,0.6,0.33,02.Good
3061,25.0,0.9981,Regular,0,1.0,yes,N,7.1,10.6,1.48,5.4,5.1,2.1,0.72,0.6,02.Good
3062,197.0,0.9932,Very Often,0,7.1,yes,Y,5.7,9.0,1.02,9.0,2.3,1.1,0.4,0.42,01.Bad
3063,182.0,0.9958,Very Often,0,7.7,no,Y,7.1,9.6,1.04,3.4,4.9,7.4,0.52,0.38,02.Good
3064,89.0,0.9918,Regular,0,6.7,yes,N,5.3,13.57,0.96,9.4,6.4,2.2,0.88,0.11,03.Excellent
3065,153.0,0.9928,Sometimes,0,6.2,yes,Y,6.6,10.5,0.5,5.4,4.4,1.9,0.62,0.3,02.Good
3066,163.0,0.9959,Very Often,0,6.5,yes,Y,6.5,8.8,1.64,3.4,1.3,8.5,0.39,0.54,02.Good
3067,128.0,0.9939,Very Often,0,1.7,yes,Y,6.6,10.0,1.04,3.4,3.4,7.4,0.37,0.26,02.Good
3068,178.0,0.9976,Very Often,0,7.7,no,Y,7.4,9.0,1.34,5.0,2.2,13.2,0.48,0.36,02.Good
3069,10.0,0.9936,Almost_never,0,0.8,no,N,8.2,12.8,1.04,5.6,4.7,2.4,0.7,0.4,03.Excellent
3070,126.0,0.9912,Very Often,0,4.8,yes,Y,7.9,12.5,0.54,6.8,1.9,6.5,0.37,0.44,02.Good
3071,110.0,0.9923,Very Often,0,0.4,no,Y,5.9,12.1,0.6,2.4,6.4,4.8,0.68,0.27,02.Good
3072,13.0,0.998,Almost_never,0,3.3,no,N,7.3,9.2,1.5,13.9,6.0,2.5,0.52,0.0,01.Bad
3073,104.0,0.9936,Sometimes,0,6.2,yes,Y,7.2,11.4,0.4,6.4,2.1,8.25,0.44,0.3,02.Good
3074,120.0,0.9975,Very Often,0,9.4,no,Y,7.0,9.8,0.9,3.0,3.6,15.3,0.42,0.38,02.Good
3075,142.0,0.9954,Often,0,1.2,yes,Y,5.9,9.5,0.64,5.6,4.3,8.6,0.44,0.14,02.Good
3076,102.0,0.9952,Sometimes,0,7.4,no,Y,8.2,9.7,1.0,5.0,4.3,3.75,0.58,0.46,01.Bad
3077,72.0,0.9964,Often,0,6.5,no,N,7.4,11.0,1.74,7.2,5.2,2.6,0.68,0.29,01.Bad
3078,118.0,0.9946,Regular,0,3.6,yes,Y,8.4,10.5,0.48,4.4,2.1,8.9,0.34,0.3,02.Good
3079,76.0,0.992,Often,0,1.0,no,Y,7.0,10.5,0.6,4.0,1.2,4.7,0.54,0.33,02.Good
3080,219.5,0.9932,Very Often,0,8.3,no,Y,6.6,10.0,1.04,6.4,3.3,2.5,0.6,0.33,01.Bad
3081,28.0,0.9957,Almost_never,0,10.0,no,N,7.2,10.0,1.54,11.6,4.9,2.3,0.52,0.03,01.Bad
3082,124.0,0.9936,Regular,0,4.0,yes,Y,6.6,10.8,0.72,6.0,2.6,8.0,0.38,0.25,02.Good
3083,110.0,0.9903,Sometimes,0,2.4,no,Y,5.9,11.4,0.84,6.8,2.3,2.0,0.54,0.25,02.Good
3084,96.0,0.9932,Sometimes,0,1.9,yes,Y,6.3,10.0,4.16,4.4,3.4,1.4,0.43,0.57,02.Good
3085,28.0,0.997,Almost_never,0,3.8,no,N,11.6,10.03,1.82,9.5,2.7,1.4,0.65,0.4,02.Good
3086,184.0,0.9962,Very Often,0,1.3,no,Y,7.1,10.7,0.56,17.0,3.9,8.7,0.36,0.49,01.Bad
3087,138.0,0.9917,Often,0,6.8,yes,Y,6.4,12.4,1.1,6.4,4.3,5.0,0.5,0.25,03.Excellent
3088,119.0,0.993,Regular,0,6.2,no,Y,6.9,11.2,0.82,4.4,3.5,5.8,0.55,0.32,02.Good
3089,178.0,0.9955,Often,0,0.8,no,Y,7.3,10.4,1.14,6.8,3.3,9.4,0.44,0.3,02.Good
3090,227.0,0.9958,Very Often,0,4.0,no,Y,6.5,9.4,0.78,5.4,3.6,10.0,0.5,0.4,01.Bad
3091,31.0,0.9986,Almost_never,0,9.6,no,N,9.5,10.1,1.58,14.7,4.0,2.1,0.56,0.1,02.Good
3092,58.0,0.995,Often,0,9.9,no,N,6.4,12.7,1.42,17.3,6.9,3.2,0.49,0.03,02.Good
3093,120.0,0.9962,Often,0,6.3,yes,N,7.8,9.3,1.38,11.4,4.4,1.8,0.53,0.31,01.Bad
3094,136.0,0.9938,Often,0,4.5,no,Y,6.9,10.3,1.12,4.2,7.1,1.4,0.78,0.33,02.Good
3095,133.0,1.0,Often,0,8.2,no,Y,6.8,8.8,0.92,4.2,4.3,18.1,0.48,0.36,01.Bad
3096,131.0,0.9957,Very Often,0,8.5,yes,Y,6.6,9.5,1.02,5.6,1.6,10.9,0.62,0.09,02.Good
3097,87.0,0.9934,Regular,0,0.6,yes,Y,5.9,10.2,0.92,7.2,3.9,5.7,0.51,0.04,01.Bad
3098,105.0,0.99,Often,0,6.4,yes,Y,5.7,12.5,0.78,5.2,5.9,1.8,0.52,0.3,03.Excellent
3099,202.0,0.9971,Very Often,0,9.1,no,Y,7.9,9.6,0.8,5.0,3.0,11.4,0.57,0.34,02.Good
3100,172.0,0.9964,Often,0,2.1,no,Y,6.7,9.2,0.86,9.4,3.9,8.9,0.6,0.34,01.Bad
3101,224.0,0.9972,Very Often,0,4.4,yes,Y,6.5,9.5,0.88,5.2,3.6,13.3,0.54,0.74,02.Good
3102,161.0,0.9915,Very Often,0,1.7,yes,Y,7.0,11.1,0.96,7.2,2.6,2.5,0.56,0.35,02.Good
3103,86.0,0.9883,Often,0,9.3,no,Y,6.2,12.9,0.74,5.1,2.6,1.3,0.59,0.27,03.Excellent
3104,109.0,0.9932,Often,0,9.4,no,Y,7.6,10.3,0.86,3.2,3.0,1.4,0.75,0.44,02.Good
3105,123.0,0.993,Very Often,0,8.5,yes,Y,6.2,9.7,0.78,3.0,5.1,1.6,0.51,0.46,02.Good
3106,132.0,0.9938,Regular,0,1.7,yes,Y,6.2,9.2,1.28,4.4,3.9,1.5,0.46,0.27,02.Good
3107,169.0,0.9926,Very Often,0,1.8,yes,Y,7.1,10.5,1.04,5.0,2.6,1.6,0.41,0.28,01.Bad
3108,149.0,0.9979,Often,0,9.0,no,Y,7.0,9.0,1.02,3.0,1.9,14.7,0.39,0.28,03.Excellent
3109,168.0,0.9940000000000001,Often,0,9.1,no,Y,6.6,9.4,3.68,4.0,1.6,4.4,0.45,0.14,02.Good
3110,150.0,0.9949,Very Often,0,5.9,yes,Y,6.4,9.3,1.0,4.6,1.1,7.9,0.49,0.37,02.Good
3111,104.0,0.9886,Very Often,0,6.1,no,Y,6.0,12.7,0.68,4.0,3.0,1.3,0.52,0.38,02.Good
3112,77.0,0.9918,Regular,0,0.9,no,Y,5.9,10.9,0.68,8.4,4.1,2.4,0.48,0.36,01.Bad
3113,123.0,0.9905,Very Often,0,6.3,no,Y,6.0,11.4,0.84,4.2,5.6,2.0,0.42,0.34,02.Good
3114,94.0,0.997,Often,0,8.4,yes,Y,7.5,9.5,1.02,3.6,3.6,11.7,0.44,0.31,03.Excellent
3115,83.0,0.9928,Often,0,7.6,yes,Y,7.0,11.5,0.7,4.0,3.6,5.7,0.46,0.34,02.Good
3116,84.0,0.9909,Often,0,6.0,yes,Y,6.7,11.7,0.56,7.4,3.3,2.5,0.36,0.25,02.Good
3117,172.0,0.9940000000000001,Very Often,0,3.4,no,Y,6.4,11.0,0.64,4.0,4.0,7.4,0.58,0.22,02.Good
3118,35.0,0.9953,Often,0,6.9,yes,N,7.6,11.4,1.36,14.3,5.9,2.1,0.65,0.0,02.Good
3119,128.0,0.9921,Often,0,8.3,no,Y,6.1,10.1,0.76,4.0,4.0,1.2,0.44,0.25,01.Bad
3120,214.0,0.9963,Often,0,8.6,no,Y,7.2,9.8,0.64,7.4,2.9,11.6,0.51,0.4,02.Good
3121,229.0,0.9986,Very Often,0,0.0,yes,Y,7.4,9.1,1.06,3.8,3.3,12.8,0.49,0.3,03.Excellent
3122,135.0,0.9998,Regular,0,4.4,yes,Y,7.8,9.0,1.08,6.0,3.4,16.85,0.38,0.29,02.Good
3123,111.0,0.9947,Often,0,5.3,yes,Y,5.7,10.4,1.06,5.4,5.0,9.0,0.37,0.16,02.Good
3124,20.0,0.9941,Almost_never,0,5.5,no,N,7.9,11.1,1.24,3.6,4.3,1.8,0.7,0.4,01.Bad
3125,127.0,0.9933,Often,0,9.9,no,Y,6.4,11.0,0.88,4.4,1.9,9.1,0.3,0.38,03.Excellent
3126,24.0,0.9938,Regular,0,8.3,no,N,5.9,11.1,1.42,12.2,6.5,2.1,0.77,0.08,02.Good
3127,164.0,0.9946,Very Often,0,4.1,yes,Y,7.1,10.0,1.26,6.8,3.5,6.1,0.42,0.2,01.Bad
3128,76.0,0.9892,Regular,0,0.5,yes,Y,6.7,12.9,0.6,12.8,3.4,1.2,0.6,0.3,01.Bad
3129,93.0,0.9906,Regular,0,5.0,no,Y,8.2,11.7,0.68,7.4,2.5,1.0,0.32,0.36,03.Excellent
3130,117.0,0.9945,Very Often,0,6.7,yes,Y,6.7,9.6,0.94,3.8,4.8,6.2,0.43,0.23,02.Good
3131,136.0,0.9932,Very Often,0,5.0,no,Y,7.1,9.8,1.02,2.8,4.5,1.2,0.96,0.4,03.Excellent
3132,130.0,0.9895,Often,0,0.6,no,Y,5.4,13.4,0.52,9.2,5.2,2.1,0.77,0.15,03.Excellent
3133,16.0,0.9936,Almost_never,0,6.2,no,N,8.0,12.5,4.32,6.2,3.3,2.1,0.81,0.45,03.Excellent
3134,92.0,0.9968,Regular,0,1.4,no,N,5.6,10.5,1.48,6.2,5.2,13.9,0.48,0.78,02.Good
3135,169.0,0.9998,Often,0,1.8,yes,Y,8.7,8.8,0.88,4.6,3.1,13.4,0.47,0.32,03.Excellent
3136,61.0,0.9953,Often,0,2.8,no,N,6.8,10.4,1.52,9.6,4.8,2.0,0.6,0.25,01.Bad
3137,127.0,0.9974,Very Often,0,0.8,no,Y,6.7,8.9,0.9,6.0,2.5,12.1,0.53,0.5,02.Good
3138,223.0,0.996,Very Often,0,6.5,no,Y,8.2,10.7,0.92,6.8,2.8,8.0,0.52,0.49,02.Good
3139,140.0,0.9904,Often,0,4.1,yes,Y,7.8,12.0,0.9,3.4,3.4,1.3,0.4,0.5,02.Good
3140,166.0,0.9986,Very Often,0,7.3,yes,Y,8.2,9.4,0.84,7.6,2.9,13.6,0.54,0.49,01.Bad
3141,179.0,0.9955,Very Often,0,5.1,no,Y,7.8,9.0,0.8,2.6,5.5,1.8,0.41,0.3,01.Bad
3142,125.0,0.9896,Very Often,0,0.8,yes,Y,6.7,12.4,0.72,3.2,3.6,1.3,0.51,0.37,03.Excellent
3143,223.0,0.9986,Very Often,0,1.6,yes,Y,7.3,9.4,0.96,4.6,3.4,14.6,0.71,0.41,02.Good
3144,24.0,0.9926,Almost_never,0,3.8,no,Y,8.9,9.9,0.56,2.6,1.5,1.0,0.32,0.49,01.Bad
3145,160.0,0.9963,Often,0,8.4,yes,Y,7.8,9.8,0.92,4.8,3.7,6.7,0.56,0.18,02.Good
3146,146.0,0.9983,Regular,0,8.6,yes,Y,6.7,9.1,1.02,6.8,2.6,16.4,0.54,0.31,01.Bad
3147,132.0,0.9890000000000001,Often,0,9.7,yes,Y,5.4,12.4,0.58,5.8,4.3,1.2,0.36,0.38,02.Good
3148,63.0,0.9984,Sometimes,0,0.0,no,N,8.3,9.1,1.92,11.6,3.5,2.9,0.62,0.13,02.Good
3149,60.0,0.9955,Sometimes,0,7.0,no,N,7.7,10.9,0.94,19.2,5.0,2.0,0.44,0.2,01.Bad
3150,18.0,0.9968,Almost_never,0,6.1,no,N,8.4,9.9,1.68,10.4,4.2,2.7,0.57,0.22,02.Good
3151,13.0,0.9972,Almost_never,0,9.5,no,N,8.1,10.7,1.68,16.5,5.0,2.1,0.77,0.24,02.Good
3152,128.0,0.9896,Often,0,7.2,yes,Y,7.1,13.5,0.82,8.8,2.7,2.7,0.43,0.37,03.Excellent
3153,140.0,0.9978,Often,0,1.5,no,Y,6.5,10.1,1.28,5.0,3.7,17.4,0.49,0.27,02.Good
3154,111.0,0.9892,Very Often,0,7.1,no,Y,6.6,12.4,0.66,5.4,3.4,1.2,0.37,0.25,02.Good
3155,23.0,0.9962,Almost_never,0,8.7,no,N,8.2,10.0,1.76,18.3,4.2,2.1,0.47,0.27,01.Bad
3156,202.0,0.9958,Very Often,0,9.7,no,Y,6.2,9.2,1.98,9.0,3.8,7.2,0.43,0.73,01.Bad
3157,130.0,0.9924,Often,0,9.6,no,Y,8.3,12.2,0.88,4.0,4.1,4.45,0.42,0.74,02.Good
3158,134.0,0.9973,Regular,0,0.2,no,Y,8.0,9.0,1.06,5.4,3.1,10.4,0.68,0.57,01.Bad
3159,161.0,0.9991,Very Often,0,8.2,yes,Y,6.3,8.8,1.32,6.6,3.3,17.9,0.51,0.2,01.Bad
3160,115.0,0.9896,Very Often,0,8.6,no,Y,6.4,11.7,0.46,4.4,3.6,1.4,0.7,0.34,02.Good
3161,134.0,0.9946,Often,0,8.4,yes,Y,6.0,10.7,0.92,6.8,5.9,6.1,0.57,0.29,02.Good
3162,133.0,0.9937,Regular,0,6.1,no,Y,6.1,9.4,0.84,6.8,2.3,5.0,0.53,0.21,01.Bad
3163,95.0,0.9921,Regular,0,8.5,no,Y,6.8,10.7,0.86,4.6,3.5,1.7,0.46,0.3,03.Excellent
3164,123.0,0.9951,Often,0,4.8,no,Y,6.8,8.6,1.84,4.4,2.4,4.9,0.46,0.24,02.Good
3165,163.0,0.9937,Very Often,0,9.3,yes,Y,7.7,11.5,1.0,5.2,3.6,6.4,0.7,0.34,02.Good
3166,118.0,0.9889,Very Often,0,5.4,no,Y,6.3,13.1,0.8,3.4,4.6,1.0,0.4,0.32,03.Excellent
3167,16.0,0.9994,Almost_never,0,0.5,no,N,10.4,8.4,4.0,12.2,3.4,2.1,0.63,0.49,01.Bad
3168,33.0,0.9922,Often,0,6.5,yes,N,6.3,12.3,1.1,9.4,5.7,1.4,0.48,0.0,02.Good
3169,155.0,0.9937,Very Often,0,5.6,yes,Y,7.7,10.1,0.86,5.2,5.4,1.3,0.5,0.31,02.Good
3170,117.0,0.9928,Regular,0,1.8,yes,Y,7.2,10.5,1.14,6.2,3.4,1.4,0.35,0.24,01.Bad
3171,232.0,0.9955,Very Often,0,4.9,yes,Y,6.2,10.0,0.94,6.8,4.9,7.6,0.62,0.29,02.Good
3172,113.0,0.9878,Often,0,10.0,no,Y,6.4,14.2,0.74,7.0,3.1,1.6,0.4,0.28,03.Excellent
3173,200.0,0.9945,Sometimes,0,6.4,yes,Y,6.1,10.5,1.02,6.4,6.0,1.8,0.44,0.37,01.Bad
3174,34.0,0.9972,Regular,0,7.6,no,N,7.1,9.9,1.48,12.0,5.8,1.8,0.7,0.0,02.Good
3175,101.0,0.992,Often,0,4.0,yes,Y,8.0,12.3,0.74,8.4,3.2,5.0,0.57,0.36,03.Excellent
3176,137.0,0.9948,Often,0,4.1,yes,Y,6.9,11.6,0.62,7.4,2.9,13.8,0.37,0.28,02.Good
3177,193.0,0.9986,Very Often,0,10.0,yes,Y,7.4,9.2,0.9,3.8,2.9,14.5,0.5,0.31,02.Good
3178,186.0,0.9969,Very Often,0,1.9,no,Y,7.7,9.5,0.76,4.6,3.1,10.7,0.55,0.31,02.Good
3179,134.0,0.9927,Often,0,8.1,yes,Y,6.2,10.4,0.72,6.6,3.7,4.9,0.42,0.27,03.Excellent
3180,55.0,0.9962,Often,0,8.5,no,N,7.8,11.0,1.44,12.8,4.6,1.9,0.63,0.0,01.Bad
3181,145.0,0.9918,Very Often,0,7.7,no,Y,6.2,11.2,0.76,7.2,3.9,5.25,0.4,0.22,02.Good
3182,101.0,0.9946,Regular,0,0.1,yes,Y,5.7,9.3,0.84,2.7,4.6,4.6,0.42,0.3,02.Good
3183,60.0,0.9964,Often,0,1.2,yes,N,8.2,10.9,1.46,12.7,4.4,2.1,0.75,0.1,02.Good
3184,195.0,0.9982,Very Often,0,2.7,yes,Y,7.2,9.2,1.12,6.2,2.2,13.3,0.47,0.5,01.Bad
3185,86.0,0.9892,Often,0,7.2,no,Y,6.6,13.3,0.82,6.6,3.0,2.65,0.39,0.4,03.Excellent
3186,198.0,0.9977,Very Often,0,1.5,no,Y,6.3,9.5,0.94,6.8,4.0,14.7,0.46,0.28,01.Bad
3187,74.0,0.9884,Often,0,6.5,no,Y,6.1,13.4,3.2,4.4,3.6,1.8,0.33,0.46,02.Good
3188,105.0,0.9909,Often,0,5.8,yes,Y,6.0,11.5,0.6,4.0,4.6,1.8,0.47,0.24,02.Good
3189,73.0,0.9896,Sometimes,0,1.6,yes,Y,7.0,13.2,0.3,7.2,0.8,5.7,0.59,0.25,02.Good
3190,189.0,0.995,Very Often,0,5.4,yes,Y,5.7,10.1,0.94,4.2,7.2,2.3,0.72,0.24,02.Good
3191,111.0,0.9956,Often,0,1.3,yes,Y,7.1,9.5,1.12,4.2,1.8,8.6,0.52,0.27,01.Bad
3192,141.0,0.9981,Often,0,2.7,yes,Y,6.6,9.3,1.06,5.2,3.0,15.4,0.49,0.56,01.Bad
3193,210.0,0.9991,Very Often,0,2.2,yes,Y,7.4,9.5,0.98,6.6,2.6,15.6,0.68,0.26,01.Bad
3194,137.0,0.9973,Very Often,0,2.3,no,Y,6.6,8.9,0.7,5.7,2.8,11.4,0.54,0.49,02.Good
3195,92.0,0.9908,Very Often,0,1.0,no,Y,6.5,11.9,0.56,4.4,4.3,2.2,0.59,0.32,03.Excellent
